gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
DDIT4	HGNC:24944	-	0	 0.149	 0.111
DDIT4L	HGNC:30555	-	0	 0.097	 0.087
DDN	HGNC:24458	-	0	 0.098	 0.088
DDO	HGNC:2727	-	0	 0.095	 0.086
DDOST	HGNC:2728	-	0	 0.112	 0.098
DDR1	HGNC:2730	-	0	 0.130	 0.096
DDR2	HGNC:2731	-	0	 0.121	 0.098
DDRGK1	HGNC:16110	-	0	 0.095	 0.094
DDT	HGNC:2732	-	0	 0.104	 0.094
DDTL	HGNC:33446	-	0	 0.083	 0.082
DDX1	HGNC:2734	-	1	 0.180	 0.149
DDX10	HGNC:2735	-	0	 0.101	 0.091
DDX11	HGNC:2736	-	0	 0.109	 0.094
DDX17	HGNC:2740	-	0	 0.134	 0.126
DDX18	HGNC:2741	-	0	 0.106	 0.099
DDX19A	HGNC:25628	-	0	 0.095	 0.098
DDX19B	HGNC:2742	-	0	 0.100	 0.101
DDX20	HGNC:2743	-	0	 0.098	 0.103
DDX21	HGNC:2744	-	0	 0.115	 0.106
DDX23	HGNC:17347	-	0	 0.101	 0.114
DDX24	HGNC:13266	-	0	 0.104	 0.095
DDX25	HGNC:18698	-	0	 0.100	 0.088
DDX26B	HGNC:27334	-	0	 0.092	 0.085
DDX27	HGNC:15837	-	0	 0.096	 0.091
DDX28	HGNC:17330	-	0	 0.093	 0.087
DDX31	HGNC:16715	-	0	 0.092	 0.095
DDX39A	HGNC:17821	-	0	 0.113	 0.114
DDX39B	HGNC:13917	-	0	 0.097	 0.087
DDX3X	HGNC:2745	-	0	 0.132	 0.096
DDX3Y	HGNC:2699	-	0	 0.126	 0.096
DDX4	HGNC:18700	-	0	 0.096	 0.086
DDX41	HGNC:18674	-	0	 0.100	 0.094
DDX42	HGNC:18676	-	0	 0.106	 0.096
DDX43	HGNC:18677	-	0	 0.090	 0.085
DDX46	HGNC:18681	-	0	 0.104	 0.095
DDX47	HGNC:18682	-	0	 0.098	 0.090
DDX49	HGNC:18684	-	0	 0.100	 0.095
DDX5	HGNC:2746	-	0	 0.122	 0.109
DDX50	HGNC:17906	-	0	 0.103	 0.095
DDX51	HGNC:20082	-	0	 0.095	 0.087
DDX52	HGNC:20038	-	0	 0.098	 0.088
DDX53	HGNC:20083	-	0	 0.090	 0.086
DDX54	HGNC:20084	-	0	 0.105	 0.095
DDX55	HGNC:20085	-	0	 0.092	 0.087
DDX56	HGNC:18193	-	0	 0.094	 0.100
DDX58	HGNC:19102	-	0	 0.154	 0.117
DDX59	HGNC:25360	-	0	 0.094	 0.093
DDX6	HGNC:2747	-	1	 0.455	 0.283
DDX60	HGNC:25942	-	0	 0.121	 0.107
DDX60L	HGNC:26429	-	0	 0.096	 0.088
DEAF1	HGNC:14677	-	0	 0.103	 0.099
DEC1	HGNC:23658	-	0	 0.091	 0.084
DECR1	HGNC:2753	-	0	 0.113	 0.102
DECR2	HGNC:2754	-	0	 0.096	 0.090
DEDD	HGNC:2755	-	0	 0.115	 0.100
DEDD2	HGNC:24450	-	0	 0.103	 0.087
DEF6	HGNC:2760	-	0	 0.109	 0.102
DEF8	HGNC:25969	-	0	 0.093	 0.089
DEFA1	HGNC:2761	-	0	 0.103	 0.086
DEFA1B	HGNC:33596	-	0	 0.090	 0.084
DEFA3	HGNC:2762	-	0	 0.093	 0.093
DEFA4	HGNC:2763	-	0	 0.099	 0.089
DEFA5	HGNC:2764	-	0	 0.099	 0.083
DEFA6	HGNC:2765	-	0	 0.093	 0.083
DEFB1	HGNC:2766	-	0	 0.130	 0.098
DEFB103A	HGNC:15967	-	0	 0.119	 0.086
DEFB103B	HGNC:31702	-	0	 0.108	 0.083
DEFB104A	HGNC:18115	-	0	 0.087	 0.085
DEFB104B	HGNC:26165	-	0	 0.086	 0.083
DEFB105A	HGNC:18087	-	0	 0.087	 0.083
DEFB105B	HGNC:29930	-	0	 0.086	 0.083
DEFB106A	HGNC:18088	-	0	 0.087	 0.083
DEFB106B	HGNC:28879	-	0	 0.086	 0.083
DEFB107A	HGNC:18086	-	0	 0.087	 0.083
DEFB107B	HGNC:31918	-	0	 0.086	 0.083
DEFB108B	HGNC:29966	-	0	 0.088	 0.081
DEFB110	HGNC:18091	-	0	 0.087	 0.080
DEFB112	HGNC:18093	-	0	 0.086	 0.080
DEFB113	HGNC:18094	-	0	 0.086	 0.080
DEFB114	HGNC:18095	-	0	 0.087	 0.080
DEFB115	HGNC:18096	-	0	 0.087	 0.082
DEFB116	HGNC:18097	-	0	 0.087	 0.082
DEFB118	HGNC:16196	-	0	 0.090	 0.081
DEFB119	HGNC:18099	-	0	 0.089	 0.088
DEFB121	HGNC:18101	-	0	 0.085	 0.080
DEFB123	HGNC:18103	-	0	 0.087	 0.087
DEFB124	HGNC:18104	-	0	 0.091	 0.095
DEFB125	HGNC:18105	-	0	 0.088	 0.080
DEFB126	HGNC:15900	-	0	 0.091	 0.081
DEFB127	HGNC:16206	-	0	 0.092	 0.081
DEFB128	HGNC:18106	-	0	 0.085	 0.080
DEFB129	HGNC:16218	-	0	 0.087	 0.082
DEFB130	HGNC:18107	-	0	 0.086	 0.083
DEFB131	HGNC:18108	-	0	 0.086	 0.080
DEFB132	HGNC:33806	-	0	 0.087	 0.080
DEFB133	HGNC:31331	-	0	 0.082	 0.080
DEFB134	HGNC:32399	-	0	 0.086	 0.083
DEFB135	HGNC:32400	-	0	 0.087	 0.081
DEFB136	HGNC:34433	-	0	 0.086	 0.083
DEFB4A	HGNC:2767	-	0	 0.119	 0.089
DEFB4B	HGNC:30193	-	0	 0.097	 0.084
DEGS1	HGNC:13709	-	0	 0.121	 0.103
DEGS2	HGNC:20113	-	0	 0.097	 0.089
DEK	HGNC:2768	-	0	 0.121	 0.107
DENND1A	HGNC:29324	-	1	 0.225	 0.108
DENND1B	HGNC:28404	-	2	 0.837	 0.159
DENND1C	HGNC:26225	-	0	 0.096	 0.088
DENND2A	HGNC:22212	-	0	 0.091	 0.086
DENND2C	HGNC:24748	-	0	 0.091	 0.087
DENND2D	HGNC:26192	-	0	 0.110	 0.095
DENND3	HGNC:29134	-	0	 0.113	 0.093
DENND4A	HGNC:24321	-	0	 0.103	 0.089
DENND4B	HGNC:29044	-	0	 0.097	 0.097
DENND4C	HGNC:26079	-	0	 0.095	 0.088
DENND5A	HGNC:19344	-	0	 0.131	 0.113
DENND5B	HGNC:28338	-	0	 0.091	 0.087
DENND6A	HGNC:26635	-	0	 0.098	 0.089
DENND6B	HGNC:32690	-	0	 0.088	 0.085
DENR	HGNC:2769	-	0	 0.104	 0.093
DEPDC1	HGNC:22949	-	0	 0.098	 0.090
DEPDC1B	HGNC:24902	-	0	 0.096	 0.097
DEPDC4	HGNC:22952	-	0	 0.085	 0.082
DEPDC5	HGNC:18423	-	0	 0.095	 0.088
DEPDC7	HGNC:29899	-	0	 0.099	 0.089
DEPTOR	HGNC:22953	-	0	 0.107	 0.105
DERA	HGNC:24269	-	0	 0.096	 0.097
DERL1	HGNC:28454	-	0	 0.119	 0.096
DERL2	HGNC:17943	-	0	 0.109	 0.090
DERL3	HGNC:14236	-	0	 0.091	 0.085
DES	HGNC:2770	-	0	 0.116	 0.092
DESI1	HGNC:24577	-	0	 0.098	 0.088
DESI2	HGNC:24264	-	0	 0.100	 0.095
DET1	HGNC:25477	-	0	 0.102	 0.086
DEXI	HGNC:13267	-	0	 0.102	 0.096
DFFA	HGNC:2772	-	0	 0.144	 0.103
DFFB	HGNC:2773	-	0	 0.135	 0.099
DFNA5	HGNC:2810	-	0	 0.104	 0.095
DFNB31	HGNC:16361	-	0	 0.100	 0.095
DFNB59	HGNC:29502	-	0	 0.085	 0.083
DGAT1	HGNC:2843	-	0	 0.113	 0.094
DGAT2	HGNC:16940	-	0	 0.117	 0.094
DGAT2L6	HGNC:23250	-	0	 0.082	 0.081
DGCR14	HGNC:16817	-	0	 0.097	 0.096
DGCR2	HGNC:2845	-	0	 0.107	 0.098
DGCR6	HGNC:2846	-	0	 0.097	 0.091
DGCR6L	HGNC:18551	-	0	 0.088	 0.081
DGCR8	HGNC:2847	-	0	 0.099	 0.093
DGKA	HGNC:2849	-	0	 0.154	 0.105
DGKB	HGNC:2850	-	0	 0.107	 0.098
DGKD	HGNC:2851	-	0	 0.154	 0.108
DGKE	HGNC:2852	-	0	 0.118	 0.091
DGKG	HGNC:2853	-	0	 0.118	 0.092
DGKH	HGNC:2854	-	2	 0.563	 0.782
DGKI	HGNC:2855	-	0	 0.118	 0.091
DGKK	HGNC:32395	-	0	 0.096	 0.089
DGKQ	HGNC:2856	-	1	 0.223	 0.306
DGKZ	HGNC:2857	-	0	 0.128	 0.112
DGUOK	HGNC:2858	-	0	 0.105	 0.149
DHCR24	HGNC:2859	-	0	 0.138	 0.109
DHCR7	HGNC:2860	-	0	 0.119	 0.099
DHDDS	HGNC:20603	-	0	 0.093	 0.088
DHDH	HGNC:17887	-	0	 0.086	 0.080
DHFR	HGNC:2861	-	0	 0.120	 0.101
DHFRL1	HGNC:27309	-	0	 0.085	 0.081
DHH	HGNC:2865	-	0	 0.102	 0.093
DHODH	HGNC:2867	-	0	 0.105	 0.237
DHPS	HGNC:2869	-	0	 0.104	 0.105
DHRS1	HGNC:16445	-	0	 0.108	 0.100
DHRS11	HGNC:28639	-	0	 0.097	 0.089
DHRS12	HGNC:25832	-	0	 0.089	 0.091
DHRS13	HGNC:28326	-	0	 0.090	 0.085
DHRS2	HGNC:18349	-	0	 0.103	 0.090
DHRS3	HGNC:17693	-	0	 0.141	 0.118
DHRS4	HGNC:16985	-	0	 0.095	 0.085
DHRS4L1	HGNC:19732	-	0	 0.082	 0.080
DHRS4L2	HGNC:19731	-	0	 0.085	 0.080
DHRS7	HGNC:21524	-	0	 0.109	 0.092
DHRS7B	HGNC:24547	-	0	 0.095	 0.087
DHRS7C	HGNC:32423	-	0	 0.084	 0.081
DHRS9	HGNC:16888	-	0	 0.110	 0.090
DHRSX	HGNC:18399	-	0	 0.087	 0.084
DHTKD1	HGNC:23537	-	0	 0.093	 0.087
DHX15	HGNC:2738	-	0	 0.117	 0.117
DHX16	HGNC:2739	-	0	 0.101	 0.105
DHX29	HGNC:15815	-	0	 0.095	 0.087
DHX30	HGNC:16716	-	0	 0.108	 0.102
DHX32	HGNC:16717	-	0	 0.101	 0.089
DHX33	HGNC:16718	-	0	 0.092	 0.089
DHX34	HGNC:16719	-	0	 0.092	 0.089
DHX35	HGNC:15861	-	0	 0.090	 0.085
DHX36	HGNC:14410	-	0	 0.097	 0.087
DHX37	HGNC:17210	-	0	 0.088	 0.083
DHX38	HGNC:17211	-	0	 0.099	 0.104
DHX40	HGNC:18018	-	0	 0.109	 0.093
DHX57	HGNC:20086	-	0	 0.095	 0.091
DHX58	HGNC:29517	-	0	 0.132	 0.097
DHX8	HGNC:2749	-	0	 0.101	 0.102
DHX9	HGNC:2750	-	0	 0.113	 0.103
DIABLO	HGNC:21528	-	0	 0.137	 0.101
DIAPH1	HGNC:2876	-	0	 0.115	 0.100
DIAPH2	HGNC:2877	-	0	 0.105	 0.095
DIAPH3	HGNC:15480	-	0	 0.098	 0.091
DICER1	HGNC:17098	-	0	 0.113	 0.106
DIDO1	HGNC:2680	-	0	 0.109	 0.112
DIEXF	HGNC:28440	-	0	 0.097	 0.089
DIMT1	HGNC:30217	-	0	 0.094	 0.096
DIO1	HGNC:2883	-	0	 0.096	 0.087
DIO2	HGNC:2884	-	0	 0.114	 0.095
DIO3	HGNC:2885	-	0	 0.097	 0.100
DIP2A	HGNC:17217	-	0	 0.097	 0.089
DIP2B	HGNC:29284	-	0	 0.095	 0.096
DIP2C	HGNC:29150	-	0	 0.107	 0.092
DIRAS1	HGNC:19127	-	0	 0.096	 0.090
DIRAS2	HGNC:19323	-	0	 0.103	 0.095
DIRAS3	HGNC:687	-	0	 0.103	 0.094
DIRC1	HGNC:15760	-	0	 0.085	 0.082
DIRC2	HGNC:16628	-	0	 0.096	 0.094
DIS3	HGNC:20604	-	0	 0.107	 0.152
DIS3L	HGNC:28698	-	0	 0.092	 0.087
DIS3L2	HGNC:28648	-	0	 0.093	 0.087
DISC1	HGNC:2888	-	0	 0.101	 0.088
DISP1	HGNC:19711	-	0	 0.088	 0.084
DISP2	HGNC:19712	-	0	 0.089	 0.089
DIXDC1	HGNC:23695	-	0	 0.106	 0.103
DKC1	HGNC:2890	-	0	 0.108	 0.100
DKK1	HGNC:2891	-	0	 0.119	 0.098
DKK2	HGNC:2892	-	0	 0.107	 0.094
DKK3	HGNC:2893	-	0	 0.110	 0.101
DKK4	HGNC:2894	-	0	 0.102	 0.103
DKKL1	HGNC:16528	-	1	 0.289	 0.180
DLAT	HGNC:2896	-	0	 0.108	 0.096
DLC1	HGNC:2897	-	0	 0.132	 0.108
DLD	HGNC:2898	-	1	 0.312	 0.131
DLEC1	HGNC:2899	-	0	 0.105	 0.096
DLEU7	HGNC:17567	-	0	 0.089	 0.088
DLG1	HGNC:2900	-	0	 0.129	 0.104
DLG2	HGNC:2901	-	0	 0.120	 0.098
DLG3	HGNC:2902	-	0	 0.125	 0.107
DLG4	HGNC:2903	-	0	 0.120	 0.104
DLG5	HGNC:2904	-	0	 0.115	 0.095
DLGAP1	HGNC:2905	-	0	 0.100	 0.084
DLGAP2	HGNC:2906	-	0	 0.100	 0.090
DLGAP3	HGNC:30368	-	0	 0.092	 0.086
DLGAP4	HGNC:24476	-	0	 0.109	 0.106
DLGAP5	HGNC:16864	-	0	 0.116	 0.103
DLK1	HGNC:2907	-	0	 0.118	 0.107
DLK2	HGNC:21113	-	0	 0.096	 0.092
DLL1	HGNC:2908	-	0	 0.122	 0.166
DLL3	HGNC:2909	-	0	 0.101	 0.111
DLL4	HGNC:2910	-	0	 0.132	 0.336
DLST	HGNC:2911	-	0	 0.109	 0.098
DLX1	HGNC:2914	-	0	 0.108	 0.099
DLX2	HGNC:2915	-	0	 0.110	 0.102
DLX3	HGNC:2916	-	0	 0.103	 0.094
DLX4	HGNC:2917	-	0	 0.104	 0.098
DLX5	HGNC:2918	-	0	 0.107	 0.093
DLX6	HGNC:2919	-	0	 0.096	 0.089
DMAP1	HGNC:18291	-	0	 0.092	 0.096
DMBT1	HGNC:2926	-	0	 0.109	 0.103
DMBX1	HGNC:19026	-	0	 0.098	 0.099
DMC1	HGNC:2927	-	0	 0.104	 0.088
DMD	HGNC:2928	-	0	 0.164	 0.116
DMGDH	HGNC:24475	-	0	 0.095	 0.088
DMKN	HGNC:25063	-	0	 0.092	 0.088
DMP1	HGNC:2932	-	0	 0.118	 0.099
DMPK	HGNC:2933	-	0	 0.109	 0.098
DMRT1	HGNC:2934	-	0	 0.102	 0.099
DMRT2	HGNC:2935	-	0	 0.101	 0.097
DMRT3	HGNC:13909	-	0	 0.092	 0.086
DMRTA1	HGNC:13826	-	0	 0.094	 0.083
DMRTA2	HGNC:13908	-	0	 0.086	 0.085
DMRTB1	HGNC:13913	-	0	 0.093	 0.084
DMRTC1	HGNC:13910	-	0	 0.084	 0.082
DMRTC1B	HGNC:31686	-	0	 0.084	 0.080
DMRTC2	HGNC:13911	-	0	 0.091	 0.087
DMTF1	HGNC:14603	-	0	 0.108	 0.097
DMTN	HGNC:3382	-	0	 0.115	 0.107
DMWD	HGNC:2936	-	0	 0.099	 0.095
DMXL1	HGNC:2937	-	0	 0.110	 0.115
DMXL2	HGNC:2938	-	0	 0.107	 0.091
DNA2	HGNC:2939	-	0	 0.100	 0.103
DNAAF1	HGNC:30539	-	0	 0.100	 0.088
DNAAF2	HGNC:20188	-	0	 0.094	 0.089
DNAAF3	HGNC:30492	-	0	 0.089	 0.090
DNAH1	HGNC:2940	-	0	 0.087	 0.081
DNAH10	HGNC:2941	-	0	 0.086	 0.081
DNAH10OS	HGNC:37121	-	0	 0.082	 0.080
DNAH11	HGNC:2942	-	1	 0.681	 0.116
DNAH12	HGNC:2943	-	0	 0.088	 0.085
DNAH14	HGNC:2945	-	0	 0.087	 0.086
DNAH17	HGNC:2946	-	0	 0.093	 0.084
DNAH2	HGNC:2948	-	0	 0.091	 0.083
DNAH3	HGNC:2949	-	0	 0.093	 0.085
DNAH5	HGNC:2950	-	0	 0.090	 0.085
DNAH6	HGNC:2951	-	0	 0.092	 0.084
DNAH7	HGNC:18661	-	0	 0.099	 0.093
DNAH8	HGNC:2952	-	0	 0.094	 0.086
DNAH9	HGNC:2953	-	0	 0.094	 0.095
DNAI1	HGNC:2954	-	0	 0.099	 0.089
DNAI2	HGNC:18744	-	0	 0.093	 0.086
DNAJA1	HGNC:5229	-	0	 0.126	 0.118
DNAJA2	HGNC:14884	-	0	 0.112	 0.105
DNAJA3	HGNC:11808	-	0	 0.118	 0.110
DNAJA4	HGNC:14885	-	0	 0.106	 0.093
DNAJB1	HGNC:5270	-	0	 0.124	 0.101
DNAJB11	HGNC:14889	-	0	 0.103	 0.088
DNAJB12	HGNC:14891	-	0	 0.101	 0.094
DNAJB13	HGNC:30718	-	0	 0.094	 0.085
DNAJB14	HGNC:25881	-	0	 0.102	 0.087
DNAJB2	HGNC:5228	-	0	 0.114	 0.097
DNAJB4	HGNC:14886	-	0	 0.123	 0.103
DNAJB5	HGNC:14887	-	0	 0.111	 0.097
DNAJB6	HGNC:14888	-	0	 0.121	 0.116
DNAJB7	HGNC:24986	-	0	 0.089	 0.084
DNAJB8	HGNC:23699	-	0	 0.090	 0.085
DNAJB9	HGNC:6968	-	0	 0.127	 0.116
DNAJC1	HGNC:20090	-	1	 0.225	 0.123
DNAJC10	HGNC:24637	-	0	 0.101	 0.094
DNAJC11	HGNC:25570	-	0	 0.098	 0.092
DNAJC12	HGNC:28908	-	0	 0.109	 0.109
DNAJC13	HGNC:30343	-	0	 0.103	 0.095
DNAJC14	HGNC:24581	-	0	 0.095	 0.086
DNAJC15	HGNC:20325	-	0	 0.099	 0.093
DNAJC16	HGNC:29157	-	0	 0.100	 0.089
DNAJC17	HGNC:25556	-	0	 0.093	 0.091
DNAJC18	HGNC:28429	-	0	 0.090	 0.084
DNAJC19	HGNC:30528	-	0	 0.093	 0.086
DNAJC2	HGNC:13192	-	0	 0.098	 0.095
DNAJC21	HGNC:27030	-	0	 0.093	 0.085
DNAJC22	HGNC:25802	-	0	 0.102	 0.089
DNAJC24	HGNC:26979	-	0	 0.095	 0.097
DNAJC25	HGNC:34187	-	0	 0.085	 0.084
DNAJC27	HGNC:30290	-	0	 0.093	 0.085
DNAJC28	HGNC:1297	-	0	 0.093	 0.088
DNAJC3	HGNC:9439	-	0	 0.119	 0.092
DNAJC30	HGNC:16410	-	0	 0.089	 0.092
DNAJC4	HGNC:5271	-	0	 0.102	 0.087
DNAJC5	HGNC:16235	-	0	 0.096	 0.085
DNAJC5B	HGNC:24138	-	0	 0.091	 0.096
DNAJC5G	HGNC:24844	-	0	 0.089	 0.081
DNAJC6	HGNC:15469	-	0	 0.109	 0.101
DNAJC7	HGNC:12392	-	0	 0.110	 0.094
DNAJC8	HGNC:15470	-	0	 0.097	 0.094
DNAJC9	HGNC:19123	-	0	 0.104	 0.089
DNAL1	HGNC:23247	-	0	 0.091	 0.084
DNAL4	HGNC:2955	-	0	 0.100	 0.084
DNALI1	HGNC:14353	-	0	 0.098	 0.087
DNASE1	HGNC:2956	-	0	 0.095	 0.093
DNASE1L1	HGNC:2957	-	0	 0.097	 0.093
DNASE1L2	HGNC:2958	-	0	 0.096	 0.096
DNASE1L3	HGNC:2959	-	0	 0.109	 0.100
DNASE2	HGNC:2960	-	0	 0.106	 0.096
DNASE2B	HGNC:28875	-	0	 0.098	 0.089
DND1	HGNC:23799	-	0	 0.093	 0.082
DNER	HGNC:24456	-	0	 0.106	 0.102
DNHD1	HGNC:26532	-	0	 0.090	 0.083
DNLZ	HGNC:33879	-	0	 0.087	 0.083
DNM1	HGNC:2972	-	0	 0.137	 0.100
DNM1L	HGNC:2973	-	0	 0.119	 0.096
DNM2	HGNC:2974	-	0	 0.132	 0.095
DNM3	HGNC:29125	-	0	 0.108	 0.108
DNMBP	HGNC:30373	-	0	 0.110	 0.101
DNMT1	HGNC:2976	-	0	 0.135	 0.112
DNMT3A	HGNC:2978	-	1	 0.363	 0.117
DNMT3B	HGNC:2979	-	0	 0.117	 0.110
DNMT3L	HGNC:2980	-	0	 0.100	 0.085
DNPEP	HGNC:2981	-	0	 0.098	 0.085
DNPH1	HGNC:21218	-	0	 0.101	 0.092
DNTT	HGNC:2983	-	0	 0.111	 0.094
DNTTIP1	HGNC:16160	-	0	 0.095	 0.090
DNTTIP2	HGNC:24013	-	0	 0.101	 0.096
DOC2A	HGNC:2985	-	0	 0.100	 0.099
DOC2B	HGNC:2986	-	0	 0.095	 0.088
DOCK1	HGNC:2987	-	0	 0.133	 0.111
DOCK10	HGNC:23479	-	0	 0.107	 0.091
DOCK11	HGNC:23483	-	0	 0.097	 0.129
DOCK2	HGNC:2988	-	0	 0.138	 0.099
DOCK3	HGNC:2989	-	0	 0.113	 0.123
DOCK4	HGNC:19192	-	0	 0.123	 0.111
DOCK5	HGNC:23476	-	0	 0.104	 0.099
DOCK6	HGNC:19189	-	0	 0.097	 0.085
DOCK7	HGNC:19190	-	0	 0.101	 0.092
DOCK8	HGNC:19191	-	0	 0.100	 0.095
DOCK9	HGNC:14132	-	0	 0.117	 0.102
DOHH	HGNC:28662	-	0	 0.095	 0.089
DOK1	HGNC:2990	-	0	 0.130	 0.104
DOK2	HGNC:2991	-	0	 0.124	 0.097
DOK3	HGNC:24583	-	0	 0.100	 0.094
DOK4	HGNC:19868	-	0	 0.098	 0.089
DOK5	HGNC:16173	-	0	 0.094	 0.093
DOK6	HGNC:28301	-	0	 0.092	 0.092
DOK7	HGNC:26594	-	0	 0.092	 0.088
DOLK	HGNC:23406	-	0	 0.098	 0.091
DOLPP1	HGNC:29565	-	0	 0.107	 0.090
DONSON	HGNC:2993	-	0	 0.095	 0.084
DOPEY1	HGNC:21194	-	0	 0.103	 0.095
DOPEY2	HGNC:1291	-	0	 0.105	 0.092
DOT1L	HGNC:24948	-	1	 0.221	 0.108
DPAGT1	HGNC:2995	-	0	 0.100	 0.089
DPCD	HGNC:24542	-	0	 0.095	 0.085
DPCR1	HGNC:21666	-	0	 0.087	 0.083
DPEP1	HGNC:3002	-	0	 0.099	 0.088
DPEP2	HGNC:23028	-	0	 0.107	 0.096
DPEP3	HGNC:23029	-	0	 0.095	 0.090
DPF1	HGNC:20225	-	0	 0.105	 0.093
DPF2	HGNC:9964	-	0	 0.111	 0.094
DPF3	HGNC:17427	-	0	 0.107	 0.095
DPH1	HGNC:3003	-	0	 0.097	 0.084
DPH2	HGNC:3004	-	0	 0.099	 0.095
DPH3	HGNC:27717	-	0	 0.095	 0.089
DPH5	HGNC:24270	-	0	 0.103	 0.092
DPH6	HGNC:30543	-	0	 0.090	 0.088
DPH7	HGNC:25199	-	0	 0.088	 0.084
DPM1	HGNC:3005	-	0	 0.108	 0.094
DPM2	HGNC:3006	-	0	 0.101	 0.089
DPM3	HGNC:3007	-	0	 0.106	 0.101
DPP10	HGNC:20823	-	0	 0.098	 0.105
DPP3	HGNC:3008	-	0	 0.103	 0.093
DPP4	HGNC:3009	-	0	 0.137	 0.104
DPP6	HGNC:3010	-	0	 0.098	 0.090
DPP7	HGNC:14892	-	0	 0.099	 0.097
DPP8	HGNC:16490	-	0	 0.103	 0.098
DPP9	HGNC:18648	-	0	 0.093	 0.089
DPPA2	HGNC:19197	-	0	 0.088	 0.088
DPPA3	HGNC:19199	-	0	 0.087	 0.081
DPPA4	HGNC:19200	-	0	 0.097	 0.098
DPPA5	HGNC:19201	-	0	 0.084	 0.081
DPRX	HGNC:32166	-	0	 0.084	 0.080
DPT	HGNC:3011	-	0	 0.111	 0.094
DPY19L1	HGNC:22205	-	0	 0.102	 0.095
DPY19L2	HGNC:19414	-	0	 0.089	 0.088
DPY19L3	HGNC:27120	-	0	 0.094	 0.087
DPY19L4	HGNC:27829	-	0	 0.096	 0.094
DPY30	HGNC:24590	-	0	 0.097	 0.089
DPYD	HGNC:3012	+ HC-P	0	 0.214	 0.122
DPYS	HGNC:3013	-	0	 0.112	 0.465
DPYSL2	HGNC:3014	-	0	 0.136	 0.121
DPYSL3	HGNC:3015	-	0	 0.129	 0.117
DPYSL4	HGNC:3016	-	0	 0.109	 0.102
DPYSL5	HGNC:20637	-	0	 0.110	 0.096
DQX1	HGNC:20410	-	0	 0.089	 0.088
DR1	HGNC:3017	-	0	 0.113	 0.108
DRAM1	HGNC:25645	-	1	 0.395	 0.138
DRAM2	HGNC:28769	-	0	 0.102	 0.096
DRAP1	HGNC:3019	-	0	 0.114	 0.105
DRAXIN	HGNC:25054	-	0	 0.087	 0.084
DRC1	HGNC:24245	-	0	 0.090	 0.083
DRD1	HGNC:3020	-	0	 0.121	 0.091
DRD2	HGNC:3023	-	0	 0.120	 0.103
DRD3	HGNC:3024	-	0	 0.114	 0.088
DRD4	HGNC:3025	-	0	 0.109	 0.089
DRD5	HGNC:3026	-	0	 0.113	 0.091
DRG1	HGNC:3029	-	0	 0.109	 0.100
DRG2	HGNC:3030	-	0	 0.098	 0.091
DRGX	HGNC:21536	-	0	 0.085	 0.080
DROSHA	HGNC:17904	-	0	 0.094	 0.088
DRP2	HGNC:3032	-	0	 0.097	 0.089
DSC1	HGNC:3035	-	1	 0.307	 0.180
DSC2	HGNC:3036	-	0	 0.109	 0.098
DSC3	HGNC:3037	-	0	 0.105	 0.093
DSCAM	HGNC:3039	-	0	 0.115	 0.098
DSCAML1	HGNC:14656	-	0	 0.129	 0.099
DSCC1	HGNC:24453	-	0	 0.096	 0.089
DSCR3	HGNC:3044	-	0	 0.096	 0.093
DSCR4	HGNC:3045	-	0	 0.089	 0.086
DSE	HGNC:21144	-	0	 0.111	 0.101
DSEL	HGNC:18144	-	0	 0.094	 0.088
DSG1	HGNC:3048	-	0	 0.114	 0.097
DSG2	HGNC:3049	-	0	 0.128	 0.094
DSG3	HGNC:3050	-	0	 0.106	 0.093
DSG4	HGNC:21307	-	0	 0.087	 0.083
DSN1	HGNC:16165	-	0	 0.093	 0.100
DSP	HGNC:3052	-	0	 0.141	 0.106
DSPP	HGNC:3054	-	0	 0.100	 0.092
DST	HGNC:1090	-	0	 0.130	 0.102
DSTN	HGNC:15750	-	0	 0.110	 0.105
DSTYK	HGNC:29043	-	0	 0.098	 0.087
DTD1	HGNC:16219	-	0	 0.093	 0.086
DTD2	HGNC:20277	-	0	 0.097	 0.088
DTHD1	HGNC:37261	-	0	 0.084	 0.080
DTL	HGNC:30288	-	0	 0.107	 0.104
DTNA	HGNC:3057	-	0	 0.114	 0.097
DTNB	HGNC:3058	-	0	 0.109	 0.098
DTNBP1	HGNC:17328	-	0	 0.104	 0.095
DTWD1	HGNC:30926	-	0	 0.095	 0.094
DTWD2	HGNC:19334	-	0	 0.086	 0.082
DTX1	HGNC:3060	-	0	 0.128	 0.116
DTX2	HGNC:15973	-	0	 0.114	 0.121
DTX3	HGNC:24457	-	0	 0.103	 0.102
DTX3L	HGNC:30323	-	0	 0.116	 0.117
DTX4	HGNC:29151	-	0	 0.115	 0.125
DTYMK	HGNC:3061	-	0	 0.106	 0.155
DUOX1	HGNC:3062	-	0	 0.101	 0.091
DUOX2	HGNC:13273	-	0	 0.106	 0.099
DUOXA1	HGNC:26507	-	0	 0.091	 0.089
DUOXA2	HGNC:32698	-	0	 0.092	 0.087
DUPD1	HGNC:23481	-	0	 0.085	 0.084
DUS1L	HGNC:30086	-	0	 0.092	 0.089
DUS2	HGNC:26014	-	0	 0.098	 0.090
DUS3L	HGNC:26920	-	0	 0.090	 0.084
DUS4L	HGNC:21517	-	0	 0.092	 0.085
DUSP1	HGNC:3064	-	0	 0.184	 0.112
