gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
ERP27	HGNC:26495	-	0	 0.092	 0.081
ERP29	HGNC:13799	-	0	 0.109	 0.098
ERP44	HGNC:18311	-	0	 0.115	 0.089
ERRFI1	HGNC:18185	-	0	 0.124	 0.094
ESAM	HGNC:17474	-	0	 0.106	 0.092
ESCO1	HGNC:24645	-	0	 0.095	 0.081
ESCO2	HGNC:27230	-	0	 0.099	 0.087
ESD	HGNC:3465	-	0	 0.103	 0.093
ESF1	HGNC:15898	-	0	 0.100	 0.092
ESM1	HGNC:3466	-	0	 0.115	 0.092
ESPL1	HGNC:16856	-	0	 0.110	 0.097
ESPN	HGNC:13281	-	0	 0.106	 0.099
ESPNL	HGNC:27937	-	0	 0.085	 0.081
ESR1	HGNC:3467	-	1	 0.360	 0.181
ESR2	HGNC:3468	-	0	 0.134	 0.093
ESRP1	HGNC:25966	-	0	 0.098	 0.088
ESRP2	HGNC:26152	-	0	 0.102	 0.085
ESRRA	HGNC:3471	-	0	 0.123	 0.088
ESRRB	HGNC:3473	-	0	 0.103	 0.087
ESRRG	HGNC:3474	-	0	 0.144	 0.107
ESX1	HGNC:14865	-	0	 0.088	 0.082
ESYT1	HGNC:29534	-	0	 0.110	 0.093
ESYT2	HGNC:22211	-	0	 0.104	 0.097
ESYT3	HGNC:24295	-	0	 0.092	 0.088
ETAA1	HGNC:24648	-	0	 0.095	 0.084
ETF1	HGNC:3477	-	0	 0.125	 0.101
ETFA	HGNC:3481	-	0	 0.104	 0.088
ETFB	HGNC:3482	-	0	 0.110	 0.091
ETFDH	HGNC:3483	-	0	 0.098	 0.087
ETHE1	HGNC:23287	-	0	 0.107	 0.092
ETNK1	HGNC:24649	-	0	 0.118	 0.088
ETNK2	HGNC:25575	-	0	 0.099	 0.086
ETNPPL	HGNC:14404	-	0	 0.093	 0.093
ETS1	HGNC:3488	-	2	 1.524	 0.595
ETS2	HGNC:3489	-	0	 0.172	 0.107
ETV1	HGNC:3490	-	0	 0.131	 0.095
ETV2	HGNC:3491	-	0	 0.093	 0.086
ETV3	HGNC:3492	-	0	 0.119	 0.102
ETV3L	HGNC:33834	-	0	 0.082	 0.083
ETV4	HGNC:3493	-	0	 0.107	 0.087
ETV5	HGNC:3494	-	1	 0.256	 0.200
ETV6	HGNC:3495	-	0	 0.125	 0.088
ETV7	HGNC:18160	-	0	 0.119	 0.093
EVA1A	HGNC:25816	-	0	 0.102	 0.088
EVA1B	HGNC:25558	-	0	 0.095	 0.086
EVA1C	HGNC:13239	-	0	 0.099	 0.083
EVC	HGNC:3497	-	0	 0.096	 0.084
EVC2	HGNC:19747	-	0	 0.090	 0.084
EVI2A	HGNC:3499	-	0	 0.138	 0.097
EVI2B	HGNC:3500	-	0	 0.123	 0.095
EVI5	HGNC:3501	-	1	 0.318	 0.187
EVI5L	HGNC:30464	-	0	 0.096	 0.084
EVL	HGNC:20234	-	0	 0.141	 0.101
EVPL	HGNC:3503	-	0	 0.110	 0.090
EVPLL	HGNC:35236	-	0	 0.083	 0.080
EVX1	HGNC:3506	-	0	 0.107	 0.091
EVX2	HGNC:3507	-	0	 0.087	 0.087
EWSR1	HGNC:3508	-	0	 0.123	 0.104
EXD1	HGNC:28507	-	0	 0.088	 0.091
EXD2	HGNC:20217	-	0	 0.093	 0.085
EXD3	HGNC:26023	-	0	 0.089	 0.082
EXO1	HGNC:3511	-	0	 0.105	 0.091
EXO5	HGNC:26115	-	0	 0.090	 0.081
EXOC1	HGNC:30380	-	0	 0.098	 0.085
EXOC2	HGNC:24968	-	0	 0.100	 0.089
EXOC3	HGNC:30378	-	0	 0.095	 0.084
EXOC3L1	HGNC:27540	-	0	 0.088	 0.084
EXOC3L2	HGNC:30162	-	0	 0.092	 0.084
EXOC3L4	HGNC:20120	-	0	 0.090	 0.082
EXOC4	HGNC:30389	-	0	 0.104	 0.091
EXOC5	HGNC:10696	-	0	 0.112	 0.087
EXOC6	HGNC:23196	-	0	 0.102	 0.084
EXOC6B	HGNC:17085	-	0	 0.098	 0.089
EXOC7	HGNC:23214	-	0	 0.098	 0.086
EXOC8	HGNC:24659	-	0	 0.093	 0.085
EXOG	HGNC:3347	-	0	 0.094	 0.084
EXOSC1	HGNC:17286	-	0	 0.105	 0.082
EXOSC10	HGNC:9138	-	0	 0.109	 0.099
EXOSC2	HGNC:17097	-	0	 0.112	 0.091
EXOSC3	HGNC:17944	-	0	 0.107	 0.088
EXOSC4	HGNC:18189	-	0	 0.107	 0.092
EXOSC5	HGNC:24662	-	0	 0.104	 0.087
EXOSC6	HGNC:19055	-	0	 0.102	 0.083
EXOSC7	HGNC:28112	-	0	 0.114	 0.092
EXOSC8	HGNC:17035	-	0	 0.112	 0.089
EXOSC9	HGNC:9137	-	0	 0.112	 0.089
EXPH5	HGNC:30578	-	0	 0.103	 0.087
EXT1	HGNC:3512	-	0	 0.140	 0.105
EXT2	HGNC:3513	-	0	 0.110	 0.091
EXTL1	HGNC:3515	-	0	 0.098	 0.087
EXTL2	HGNC:3516	-	0	 0.108	 0.090
EXTL3	HGNC:3518	-	0	 0.106	 0.090
EYA1	HGNC:3519	-	0	 0.120	 0.099
EYA2	HGNC:3520	-	0	 0.111	 0.100
EYA3	HGNC:3521	-	0	 0.105	 0.086
EYA4	HGNC:3522	-	0	 0.106	 0.085
EYS	HGNC:21555	-	0	 0.084	 0.080
EZH1	HGNC:3526	-	0	 0.106	 0.089
EZH2	HGNC:3527	-	0	 0.142	 0.096
EZR	HGNC:12691	-	0	 0.145	 0.100
F10	HGNC:3528	-	0	 0.122	 0.085
F11	HGNC:3529	-	0	 0.107	 0.087
F11R	HGNC:14685	-	0	 0.132	 0.104
F12	HGNC:3530	-	0	 0.119	 0.085
F13A1	HGNC:3531	-	0	 0.139	 0.101
F13B	HGNC:3534	-	0	 0.106	 0.088
F2	HGNC:3535	-	0	 0.142	 0.100
F2R	HGNC:3537	-	0	 0.166	 0.128
F2RL1	HGNC:3538	-	0	 0.142	 0.119
F2RL2	HGNC:3539	-	0	 0.121	 0.106
F2RL3	HGNC:3540	-	0	 0.113	 0.114
F3	HGNC:3541	-	0	 0.148	 0.094
F5	HGNC:3542	-	0	 0.122	 0.094
F7	HGNC:3544	-	0	 0.114	 0.088
F8	HGNC:3546	-	0	 0.114	 0.096
F8A1	HGNC:3547	-	0	 0.090	 0.082
F8A2	HGNC:31849	-	0	 0.084	 0.080
F8A3	HGNC:31850	-	0	 0.085	 0.081
F9	HGNC:3551	-	0	 0.111	 0.084
FA2H	HGNC:21197	-	0	 0.101	 0.101
FAAH	HGNC:3553	-	0	 0.105	 0.087
FAAH2	HGNC:26440	-	0	 0.085	 0.085
FABP1	HGNC:3555	-	0	 0.116	 0.092
FABP12	HGNC:34524	-	0	 0.083	 0.085
FABP2	HGNC:3556	-	0	 0.099	 0.080
FABP3	HGNC:3557	-	0	 0.112	 0.090
FABP4	HGNC:3559	-	0	 0.142	 0.108
FABP5	HGNC:3560	-	0	 0.126	 0.100
FABP6	HGNC:3561	-	0	 0.100	 0.089
FABP7	HGNC:3562	-	0	 0.113	 0.097
FABP9	HGNC:3563	-	0	 0.087	 0.081
FADD	HGNC:3573	-	0	 0.213	 0.098
FADS1	HGNC:3574	-	1	 0.382	 0.166
FADS2	HGNC:3575	-	0	 0.125	 0.092
FADS3	HGNC:3576	-	0	 0.110	 0.101
FADS6	HGNC:30459	-	0	 0.086	 0.080
FAF1	HGNC:3578	-	0	 0.125	 0.094
FAF2	HGNC:24666	-	0	 0.099	 0.083
FAH	HGNC:3579	-	0	 0.117	 0.094
FAHD1	HGNC:14169	-	0	 0.090	 0.083
FAHD2A	HGNC:24252	-	0	 0.099	 0.088
FAHD2B	HGNC:25318	-	0	 0.084	 0.081
FAIM	HGNC:18703	-	0	 0.101	 0.094
FAIM2	HGNC:17067	-	0	 0.103	 0.087
FAIM3	HGNC:14315	-	0	 0.129	 0.109
FAM101A	HGNC:27051	-	0	 0.089	 0.083
FAM101B	HGNC:28705	-	0	 0.107	 0.088
FAM102A	HGNC:31419	-	0	 0.112	 0.096
FAM102B	HGNC:27637	-	0	 0.091	 0.087
FAM103A1	HGNC:31022	-	0	 0.088	 0.083
FAM104A	HGNC:25918	-	0	 0.092	 0.086
FAM104B	HGNC:25085	-	0	 0.086	 0.081
FAM105A	HGNC:25629	-	0	 0.107	 0.086
FAM105B	HGNC:25118	-	0	 0.094	 0.091
FAM107A	HGNC:30827	-	0	 0.105	 0.097
FAM107B	HGNC:23726	-	0	 0.111	 0.098
FAM109A	HGNC:26509	-	0	 0.089	 0.084
FAM109B	HGNC:27161	-	0	 0.088	 0.083
FAM110A	HGNC:16188	-	0	 0.096	 0.084
FAM110B	HGNC:28587	-	0	 0.098	 0.085
FAM110C	HGNC:33340	-	0	 0.089	 0.084
FAM110D	HGNC:25860	-	0	 0.092	 0.082
FAM111A	HGNC:24725	-	0	 0.099	 0.088
FAM111B	HGNC:24200	-	0	 0.091	 0.085
FAM114A1	HGNC:25087	-	0	 0.102	 0.089
FAM114A2	HGNC:1333	-	0	 0.091	 0.085
FAM115A	HGNC:22201	-	0	 0.099	 0.091
FAM115C	HGNC:26878	-	0	 0.090	 0.081
FAM117A	HGNC:24179	-	0	 0.114	 0.094
FAM117B	HGNC:14440	-	0	 0.098	 0.089
FAM118A	HGNC:1313	-	0	 0.092	 0.086
FAM118B	HGNC:26110	-	0	 0.094	 0.085
FAM120A	HGNC:13247	-	0	 0.105	 0.093
FAM120AOS	HGNC:23389	-	0	 0.089	 0.081
FAM120B	HGNC:21109	-	0	 0.090	 0.088
FAM120C	HGNC:16949	-	0	 0.095	 0.082
FAM122A	HGNC:23490	-	0	 0.097	 0.082
FAM122B	HGNC:30490	-	0	 0.091	 0.082
FAM122C	HGNC:25202	-	0	 0.089	 0.081
FAM124A	HGNC:26413	-	0	 0.087	 0.082
FAM124B	HGNC:26224	-	0	 0.092	 0.089
FAM126A	HGNC:24587	-	0	 0.101	 0.090
FAM126B	HGNC:28593	-	0	 0.097	 0.086
FAM127A	HGNC:2569	-	0	 0.099	 0.086
FAM127B	HGNC:24514	-	0	 0.088	 0.081
FAM127C	HGNC:33156	-	0	 0.085	 0.081
FAM129A	HGNC:16784	-	0	 0.123	 0.097
FAM129B	HGNC:25282	-	0	 0.099	 0.093
FAM129C	HGNC:24130	-	0	 0.091	 0.084
FAM131A	HGNC:28308	-	0	 0.106	 0.086
FAM131B	HGNC:22202	-	0	 0.101	 0.084
FAM131C	HGNC:26717	-	0	 0.088	 0.082
FAM132A	HGNC:32308	-	0	 0.094	 0.084
FAM132B	HGNC:26727	-	0	 0.087	 0.082
FAM133A	HGNC:26748	-	0	 0.089	 0.085
FAM133B	HGNC:28629	-	0	 0.095	 0.084
FAM134A	HGNC:28450	-	0	 0.105	 0.088
FAM134B	HGNC:25964	-	0	 0.119	 0.096
FAM134C	HGNC:27258	-	0	 0.110	 0.094
FAM135A	HGNC:21084	-	0	 0.096	 0.092
FAM135B	HGNC:28029	-	0	 0.088	 0.082
FAM136A	HGNC:25911	-	0	 0.097	 0.086
FAM13A	HGNC:19367	-	1	 0.204	 0.144
FAM13B	HGNC:1335	-	0	 0.108	 0.089
FAM13C	HGNC:19371	-	0	 0.097	 0.087
FAM149A	HGNC:24527	-	0	 0.091	 0.092
FAM149B1	HGNC:29162	-	0	 0.088	 0.082
FAM150A	HGNC:33775	-	0	 0.085	 0.080
FAM150B	HGNC:27683	-	0	 0.087	 0.080
FAM151A	HGNC:25032	-	0	 0.085	 0.083
FAM151B	HGNC:33716	-	0	 0.085	 0.080
FAM153A	HGNC:29940	-	0	 0.095	 0.099
FAM153B	HGNC:27323	-	0	 0.084	 0.081
FAM153C	HGNC:33936	-	0	 0.083	 0.080
FAM154A	HGNC:28566	-	0	 0.084	 0.080
FAM154B	HGNC:33727	-	0	 0.085	 0.083
FAM155A	HGNC:33877	-	0	 0.090	 0.083
FAM155B	HGNC:30701	-	0	 0.096	 0.084
FAM156A	HGNC:30114	-	0	 0.091	 0.084
FAM156B	HGNC:31962	-	0	 0.082	 0.080
FAM159A	HGNC:28757	-	0	 0.089	 0.081
FAM159B	HGNC:34236	-	0	 0.086	 0.081
FAM160A1	HGNC:34237	-	0	 0.087	 0.086
FAM160A2	HGNC:25378	-	0	 0.096	 0.089
FAM160B1	HGNC:29320	-	0	 0.095	 0.083
FAM160B2	HGNC:16492	-	0	 0.091	 0.082
FAM161A	HGNC:25808	-	0	 0.089	 0.086
FAM161B	HGNC:19854	-	0	 0.085	 0.081
FAM162A	HGNC:17865	-	0	 0.109	 0.096
FAM162B	HGNC:21549	-	0	 0.091	 0.084
FAM163A	HGNC:28274	-	0	 0.089	 0.082
FAM163B	HGNC:33277	-	0	 0.086	 0.081
FAM166A	HGNC:33818	-	0	 0.087	 0.088
FAM166B	HGNC:34242	-	0	 0.084	 0.081
FAM167A	HGNC:15549	-	0	 0.093	 0.083
FAM167B	HGNC:28133	-	0	 0.087	 0.081
FAM168A	HGNC:28999	-	0	 0.098	 0.083
FAM168B	HGNC:27016	-	0	 0.099	 0.090
FAM169A	HGNC:29138	-	0	 0.100	 0.087
FAM169B	HGNC:26835	-	0	 0.087	 0.088
FAM170A	HGNC:27963	-	0	 0.088	 0.081
FAM170B	HGNC:19736	-	0	 0.085	 0.084
FAM171A1	HGNC:23522	-	0	 0.111	 0.090
FAM171A2	HGNC:30480	-	0	 0.086	 0.083
FAM171B	HGNC:29412	-	0	 0.092	 0.082
FAM172A	HGNC:25365	-	0	 0.098	 0.087
FAM173A	HGNC:14152	-	0	 0.096	 0.088
FAM173B	HGNC:27029	-	0	 0.089	 0.080
FAM174A	HGNC:24943	-	0	 0.098	 0.088
FAM174B	HGNC:34339	-	0	 0.101	 0.083
FAM175A	HGNC:25829	-	0	 0.093	 0.085
FAM175B	HGNC:28975	-	0	 0.097	 0.085
FAM177A1	HGNC:19829	-	0	 0.091	 0.083
FAM177B	HGNC:34395	-	0	 0.084	 0.080
FAM178A	HGNC:17814	-	0	 0.107	 0.090
FAM178B	HGNC:28036	-	0	 0.089	 0.082
FAM179A	HGNC:33715	-	0	 0.089	 0.097
FAM179B	HGNC:19959	-	0	 0.098	 0.083
FAM180A	HGNC:33773	-	0	 0.085	 0.080
FAM180B	HGNC:34451	-	0	 0.082	 0.080
FAM181A	HGNC:20491	-	0	 0.087	 0.083
FAM181B	HGNC:28512	-	0	 0.092	 0.084
FAM183A	HGNC:34347	-	0	 0.082	 0.080
FAM183B	HGNC:34511	-	0	 0.084	 0.082
FAM184A	HGNC:20991	-	0	 0.099	 0.084
FAM184B	HGNC:29235	-	0	 0.088	 0.087
FAM185A	HGNC:22412	-	0	 0.089	 0.080
FAM186A	HGNC:26980	-	0	 0.086	 0.082
FAM186B	HGNC:25296	-	0	 0.085	 0.082
FAM187A	HGNC:35153	-	0	 0.083	 0.080
FAM187B	HGNC:26366	-	0	 0.084	 0.082
FAM188A	HGNC:23578	-	0	 0.099	 0.084
FAM188B	HGNC:21916	-	0	 0.087	 0.085
FAM188B2	HGNC:35475	-	0	 0.082	 0.080
FAM189A1	HGNC:29075	-	0	 0.089	 0.082
FAM189A2	HGNC:24820	-	0	 0.100	 0.086
FAM189B	HGNC:1233	-	0	 0.103	 0.093
FAM192A	HGNC:29856	-	0	 0.099	 0.088
FAM193A	HGNC:16822	-	0	 0.093	 0.086
FAM193B	HGNC:25524	-	0	 0.100	 0.088
FAM194A	HGNC:28602	-	0	 0.087	 0.087
FAM194B	HGNC:26523	-	0	 0.082	 0.080
FAM195A	HGNC:14142	-	0	 0.090	 0.088
FAM195B	HGNC:28007	-	0	 0.085	 0.082
FAM196A	HGNC:33859	-	0	 0.086	 0.080
FAM196B	HGNC:37271	-	0	 0.085	 0.080
FAM197Y1	HGNC:37464	-	0	 0.082	 0.080
FAM198A	HGNC:24485	-	0	 0.084	 0.080
FAM198B	HGNC:25312	-	0	 0.105	 0.085
FAM199X	HGNC:25195	-	0	 0.093	 0.084
FAM19A1	HGNC:21587	-	0	 0.093	 0.085
FAM19A2	HGNC:21589	-	0	 0.088	 0.081
FAM19A3	HGNC:21590	-	0	 0.088	 0.082
FAM19A4	HGNC:21591	-	0	 0.096	 0.084
FAM19A5	HGNC:21592	-	0	 0.097	 0.083
FAM200A	HGNC:25401	-	0	 0.087	 0.083
FAM200B	HGNC:27740	-	0	 0.090	 0.081
FAM203A	HGNC:24161	-	0	 0.095	 0.090
FAM203B	HGNC:32323	-	0	 0.083	 0.082
FAM204A	HGNC:25794	-	0	 0.092	 0.084
FAM205A	HGNC:41911	-	0	 0.083	 0.084
FAM206A	HGNC:1364	-	0	 0.095	 0.085
FAM207A	HGNC:15811	-	0	 0.089	 0.085
FAM208A	HGNC:30314	-	0	 0.103	 0.091
FAM208B	HGNC:23484	-	0	 0.093	 0.086
FAM209A	HGNC:16100	-	0	 0.084	 0.080
FAM209B	HGNC:16101	-	0	 0.084	 0.080
FAM20A	HGNC:23015	-	0	 0.095	 0.084
FAM20B	HGNC:23017	-	0	 0.096	 0.088
FAM20C	HGNC:22140	-	0	 0.098	 0.083
FAM210A	HGNC:28346	-	0	 0.093	 0.086
FAM210B	HGNC:16102	-	0	 0.097	 0.087
FAM211A	HGNC:32403	-	0	 0.092	 0.083
FAM211B	HGNC:33155	-	0	 0.088	 0.081
FAM212A	HGNC:32480	-	0	 0.089	 0.081
FAM212B	HGNC:28045	-	0	 0.094	 0.084
FAM213A	HGNC:28651	-	0	 0.107	 0.091
FAM213B	HGNC:28390	-	0	 0.099	 0.088
FAM214A	HGNC:25609	-	0	 0.106	 0.090
FAM214B	HGNC:25666	-	0	 0.121	 0.097
FAM216A	HGNC:30180	-	0	 0.099	 0.083
FAM216B	HGNC:26883	-	0	 0.086	 0.082
FAM217A	HGNC:21362	-	0	 0.087	 0.080
FAM217B	HGNC:16170	-	0	 0.094	 0.091
FAM218A	HGNC:26466	-	0	 0.084	 0.083
FAM219A	HGNC:19920	-	0	 0.098	 0.088
FAM219B	HGNC:24695	-	0	 0.088	 0.084
FAM21A	HGNC:23416	-	0	 0.089	 0.083
FAM21B	HGNC:23417	-	0	 0.083	 0.081
FAM21C	HGNC:23414	-	0	 0.085	 0.084
FAM220A	HGNC:22422	-	0	 0.092	 0.082
FAM221A	HGNC:27977	-	0	 0.088	 0.081
FAM221B	HGNC:30762	-	0	 0.084	 0.080
FAM222A	HGNC:25915	-	0	 0.090	 0.084
FAM222B	HGNC:25563	-	0	 0.093	 0.088
FAM227A	HGNC:44197	-	0	 0.085	 0.083
FAM227B	HGNC:26543	-	0	 0.087	 0.083
FAM228A	HGNC:34418	-	0	 0.084	 0.080
FAM228B	HGNC:24736	-	0	 0.085	 0.082
FAM229A	HGNC:44652	-	0	 0.084	 0.082
FAM229B	HGNC:33858	-	0	 0.093	 0.084
FAM231A	HGNC:49427	-	0	 0.082	 0.080
FAM231B	HGNC:49506	-	0	 0.082	 0.080
FAM231C	HGNC:49508	-	0	 0.082	 0.080
FAM231D	HGNC:49509	-	0	 0.082	 0.081
FAM24A	HGNC:23470	-	0	 0.083	 0.080
FAM24B	HGNC:23475	-	0	 0.086	 0.081
FAM25A	HGNC:23436	-	0	 0.083	 0.080
FAM25B	HGNC:23584	-	0	 0.082	 0.080
FAM25C	HGNC:23586	-	0	 0.084	 0.080
FAM25E	HGNC:23587	-	0	 0.082	 0.080
FAM25G	HGNC:23590	-	0	 0.082	 0.080
FAM26D	HGNC:21094	-	0	 0.083	 0.080
FAM26E	HGNC:21568	-	0	 0.091	 0.087
FAM26F	HGNC:33391	-	0	 0.097	 0.089
FAM27A	HGNC:19729	-	0	 0.083	 0.083
FAM27E3	HGNC:28655	-	0	 0.085	 0.082
FAM27L	HGNC:32410	-	0	 0.085	 0.083
FAM32A	HGNC:24563	-	0	 0.100	 0.092
FAM35A	HGNC:28773	-	0	 0.096	 0.087
FAM3A	HGNC:13749	-	0	 0.093	 0.084
FAM3B	HGNC:1253	-	0	 0.093	 0.090
FAM3C	HGNC:18664	-	0	 0.114	 0.094
FAM3D	HGNC:18665	-	0	 0.095	 0.088
FAM43A	HGNC:26888	-	0	 0.100	 0.093
FAM43B	HGNC:31791	-	0	 0.094	 0.085
FAM45A	HGNC:31793	-	0	 0.096	 0.087
FAM46A	HGNC:18345	-	1	 0.231	 0.141
FAM46B	HGNC:28273	-	0	 0.093	 0.084
FAM46C	HGNC:24712	-	0	 0.117	 0.102
FAM46D	HGNC:28399	-	0	 0.084	 0.080
FAM47A	HGNC:29962	-	0	 0.086	 0.080
FAM47B	HGNC:26659	-	0	 0.086	 0.082
FAM47C	HGNC:25301	-	0	 0.084	 0.080
FAM47E	HGNC:34343	-	1	 0.181	 0.105
FAM49A	HGNC:25373	-	0	 0.119	 0.091
FAM49B	HGNC:25216	-	0	 0.102	 0.092
FAM50A	HGNC:18786	-	0	 0.104	 0.087
FAM50B	HGNC:18789	-	0	 0.096	 0.087
FAM53A	HGNC:31860	-	0	 0.086	 0.081
FAM53B	HGNC:28968	-	0	 0.115	 0.097
FAM53C	HGNC:1336	-	0	 0.102	 0.085
FAM57A	HGNC:29646	-	0	 0.099	 0.082
FAM57B	HGNC:25295	-	0	 0.096	 0.089
FAM58A	HGNC:28434	-	0	 0.087	 0.083
FAM60A	HGNC:30702	-	0	 0.112	 0.091
FAM63A	HGNC:25648	-	0	 0.105	 0.093
FAM63B	HGNC:26954	-	0	 0.101	 0.096
FAM64A	HGNC:25483	-	0	 0.099	 0.093
FAM65A	HGNC:25836	-	0	 0.108	 0.089
FAM65B	HGNC:13872	-	0	 0.116	 0.098
FAM65C	HGNC:16168	-	0	 0.091	 0.085
FAM69A	HGNC:32213	-	0	 0.107	 0.091
FAM69B	HGNC:28290	-	0	 0.089	 0.085
FAM69C	HGNC:31729	-	0	 0.085	 0.084
FAM71A	HGNC:26541	-	0	 0.084	 0.081
FAM71B	HGNC:28397	-	0	 0.089	 0.084
FAM71C	HGNC:28594	-	0	 0.087	 0.082
FAM71D	HGNC:20101	-	0	 0.086	 0.083
FAM71E1	HGNC:25107	-	0	 0.086	 0.080
FAM71E2	HGNC:25278	-	0	 0.084	 0.081
FAM71F1	HGNC:30704	-	0	 0.088	 0.089
FAM71F2	HGNC:27998	-	0	 0.086	 0.083
FAM72A	HGNC:24044	-	0	 0.088	 0.081
FAM72B	HGNC:24805	-	0	 0.084	 0.081
FAM72C	HGNC:30602	-	0	 0.082	 0.080
FAM72D	HGNC:33593	-	0	 0.085	 0.082
FAM73A	HGNC:24741	-	0	 0.089	 0.084
FAM73B	HGNC:23621	-	0	 0.095	 0.084
FAM76A	HGNC:28530	-	0	 0.094	 0.082
FAM76B	HGNC:28492	-	0	 0.098	 0.089
FAM78A	HGNC:25465	-	0	 0.099	 0.092
FAM78B	HGNC:13495	-	0	 0.086	 0.081
FAM81A	HGNC:28379	-	0	 0.098	 0.086
FAM81B	HGNC:26335	-	0	 0.092	 0.092
FAM83A	HGNC:28210	-	0	 0.091	 0.090
FAM83B	HGNC:21357	-	0	 0.090	 0.084
FAM83C	HGNC:16121	-	0	 0.087	 0.089
FAM83D	HGNC:16122	-	0	 0.099	 0.083
FAM83E	HGNC:25972	-	0	 0.089	 0.088
FAM83F	HGNC:25148	-	0	 0.092	 0.086
FAM83G	HGNC:32554	-	0	 0.088	 0.081
FAM83H	HGNC:24797	-	0	 0.090	 0.088
FAM84A	HGNC:20743	-	0	 0.093	 0.080
FAM84B	HGNC:24166	-	0	 0.100	 0.094
FAM86A	HGNC:32221	-	0	 0.086	 0.082
FAM86B1	HGNC:28268	-	0	 0.088	 0.082
FAM86B2	HGNC:32222	-	0	 0.088	 0.084
FAM86C1	HGNC:25561	-	0	 0.089	 0.081
FAM89A	HGNC:25057	-	0	 0.096	 0.084
FAM89B	HGNC:16708	-	0	 0.102	 0.088
FAM8A1	HGNC:16372	-	0	 0.104	 0.090
FAM90A1	HGNC:25526	-	0	 0.084	 0.080
FAM91A1	HGNC:26306	-	0	 0.103	 0.095
FAM92A1	HGNC:30452	-	0	 0.094	 0.086
FAM92B	HGNC:24781	-	0	 0.084	 0.081
FAM96A	HGNC:26235	-	0	 0.099	 0.088
FAM96B	HGNC:24261	-	0	 0.095	 0.087
FAM98A	HGNC:24520	-	0	 0.105	 0.094
FAM98B	HGNC:26773	-	0	 0.093	 0.085
FAM98C	HGNC:27119	-	0	 0.087	 0.082
FAM9A	HGNC:18403	-	0	 0.084	 0.080
FAM9B	HGNC:18404	-	0	 0.084	 0.083
FAM9C	HGNC:18405	-	0	 0.082	 0.084
FAN1	HGNC:29170	-	0	 0.092	 0.083
FANCA	HGNC:3582	-	0	 0.118	 0.091
FANCB	HGNC:3583	-	0	 0.101	 0.081
FANCC	HGNC:3584	-	0	 0.109	 0.093
FANCD2	HGNC:3585	-	0	 0.100	 0.090
FANCD2OS	HGNC:28623	-	0	 0.086	 0.084
FANCE	HGNC:3586	-	0	 0.099	 0.089
FANCF	HGNC:3587	-	0	 0.108	 0.094
FANCG	HGNC:3588	-	0	 0.110	 0.089
FANCI	HGNC:25568	-	0	 0.105	 0.094
FANCL	HGNC:20748	-	1	 0.204	 0.200
FANCM	HGNC:23168	-	0	 0.097	 0.091
FANK1	HGNC:23527	-	0	 0.093	 0.084
FAP	HGNC:3590	-	0	 0.115	 0.092
FAR1	HGNC:26222	-	0	 0.102	 0.089
FAR2	HGNC:25531	-	0	 0.107	 0.085
FARP1	HGNC:3591	-	0	 0.110	 0.094
FARP2	HGNC:16460	-	2	 0.332	 0.228
FARS2	HGNC:21062	-	0	 0.098	 0.090
FARSA	HGNC:3592	-	0	 0.104	 0.090
FARSB	HGNC:17800	-	0	 0.101	 0.092
FAS	HGNC:11920	-	1	 0.587	 0.272
FASLG	HGNC:11936	-	0	 0.338	 0.165
FASN	HGNC:3594	-	0	 0.112	 0.093
FASTK	HGNC:24676	-	0	 0.109	 0.088
FASTKD1	HGNC:26150	-	0	 0.100	 0.092
FASTKD2	HGNC:29160	-	0	 0.097	 0.087
FASTKD3	HGNC:28758	-	0	 0.088	 0.082
FASTKD5	HGNC:25790	-	0	 0.091	 0.086
FAT1	HGNC:3595	-	0	 0.107	 0.087
FAT2	HGNC:3596	-	0	 0.101	 0.089
FAT3	HGNC:23112	-	0	 0.089	 0.084
FAT4	HGNC:23109	-	0	 0.094	 0.082
FATE1	HGNC:24683	-	0	 0.088	 0.082
FAU	HGNC:3597	-	0	 0.109	 0.094
FAXC	HGNC:20742	-	0	 0.093	 0.084
FAXDC2	HGNC:1334	-	0	 0.092	 0.083
FBF1	HGNC:24674	-	0	 0.090	 0.083
FBL	HGNC:3599	-	0	 0.110	 0.108
FBLIM1	HGNC:24686	-	0	 0.100	 0.095
FBLN1	HGNC:3600	-	0	 0.116	 0.100
FBLN2	HGNC:3601	-	0	 0.116	 0.103
FBLN5	HGNC:3602	-	0	 0.113	 0.089
FBLN7	HGNC:26740	-	0	 0.093	 0.084
FBN1	HGNC:3603	-	1	 0.279	 0.117
FBN2	HGNC:3604	-	0	 0.121	 0.095
FBN3	HGNC:18794	-	0	 0.089	 0.082
FBP1	HGNC:3606	-	0	 0.125	 0.091
FBP2	HGNC:3607	-	0	 0.099	 0.090
FBRS	HGNC:20442	-	0	 0.106	 0.094
FBRSL1	HGNC:29308	-	0	 0.090	 0.082
FBXL12	HGNC:13611	-	0	 0.105	 0.097
FBXL13	HGNC:21658	-	0	 0.091	 0.081
FBXL14	HGNC:28624	-	0	 0.097	 0.084
FBXL15	HGNC:28155	-	0	 0.092	 0.083
FBXL16	HGNC:14150	-	0	 0.093	 0.090
FBXL17	HGNC:13615	-	0	 0.091	 0.088
FBXL18	HGNC:21874	-	0	 0.094	 0.085
