gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
CYP2R1	HGNC:20580	-	0	 0.095	 0.098
CYP2S1	HGNC:15654	-	0	 0.098	 0.098
CYP2U1	HGNC:20582	-	0	 0.089	 0.088
CYP2W1	HGNC:20243	-	0	 0.089	 0.100
CYP39A1	HGNC:17449	-	0	 0.110	 0.112
CYP3A4	HGNC:2637	-	0	 0.108	 0.109
CYP3A43	HGNC:17450	-	0	 0.092	 0.089
CYP3A5	HGNC:2638	-	0	 0.107	 0.108
CYP3A7	HGNC:2640	-	0	 0.104	 0.102
CYP46A1	HGNC:2641	-	0	 0.104	 0.098
CYP4A11	HGNC:2642	-	0	 0.113	 0.116
CYP4A22	HGNC:20575	-	0	 0.092	 0.099
CYP4B1	HGNC:2644	-	0	 0.105	 0.112
CYP4F11	HGNC:13265	-	0	 0.100	 0.102
CYP4F12	HGNC:18857	-	0	 0.104	 0.108
CYP4F2	HGNC:2645	-	0	 0.104	 0.105
CYP4F22	HGNC:26820	-	0	 0.089	 0.089
CYP4F3	HGNC:2646	-	0	 0.105	 0.108
CYP4F8	HGNC:2648	-	0	 0.097	 0.097
CYP4V2	HGNC:23198	-	0	 0.097	 0.109
CYP4X1	HGNC:20244	-	0	 0.089	 0.093
CYP4Z1	HGNC:20583	-	0	 0.085	 0.090
CYP51A1	HGNC:2649	-	0	 0.116	 0.116
CYP7A1	HGNC:2651	-	0	 0.101	 0.104
CYP7B1	HGNC:2652	-	0	 0.104	 0.108
CYP8B1	HGNC:2653	-	0	 0.095	 0.093
CYR61	HGNC:2654	-	0	 0.141	 0.141
CYS1	HGNC:18525	-	0	 0.089	 0.102
CYSLTR1	HGNC:17451	-	0	 0.122	 0.148
CYSLTR2	HGNC:18274	-	0	 0.106	 0.127
CYSTM1	HGNC:30239	-	0	 0.102	 0.107
CYTH1	HGNC:9501	-	0	 0.125	 0.143
CYTH2	HGNC:9502	-	0	 0.112	 0.117
CYTH3	HGNC:9504	-	0	 0.111	 0.116
CYTH4	HGNC:9505	-	0	 0.109	 0.129
CYTIP	HGNC:9506	-	0	 0.129	 0.174
CYTL1	HGNC:24435	-	0	 0.098	 0.108
CYYR1	HGNC:16274	-	0	 0.091	 0.095
CYorf17	HGNC:38732	-	0	 0.082	 0.084
D2HGDH	HGNC:28358	-	0	 0.094	 0.111
DAAM1	HGNC:18142	-	0	 0.119	 0.116
DAAM2	HGNC:18143	-	0	 0.100	 0.102
DAB1	HGNC:2661	-	0	 0.102	 0.107
DAB2	HGNC:2662	-	0	 0.155	 0.175
DAB2IP	HGNC:17294	-	1	 0.726	 0.142
DACH1	HGNC:2663	-	0	 0.116	 0.117
DACH2	HGNC:16814	-	0	 0.092	 0.090
DACT1	HGNC:17748	-	0	 0.108	 0.116
DACT2	HGNC:21231	-	0	 0.089	 0.091
DACT3	HGNC:30745	-	0	 0.089	 0.089
DAD1	HGNC:2664	-	0	 0.114	 0.123
DAG1	HGNC:2666	-	0	 0.142	 0.127
DAGLA	HGNC:1165	-	0	 0.099	 0.098
DAGLB	HGNC:28923	-	0	 0.097	 0.099
DAK	HGNC:24552	-	0	 0.126	 0.122
DALRD3	HGNC:25536	-	0	 0.102	 0.104
DAND5	HGNC:26780	-	0	 0.087	 0.088
DAO	HGNC:2671	-	0	 0.104	 0.118
DAOA	HGNC:21191	-	0	 0.082	 0.084
DAP	HGNC:2672	+ HC-P	0	 0.373	 0.114
DAP3	HGNC:2673	-	0	 0.123	 0.160
DAPK1	HGNC:2674	-	0	 0.159	 0.185
DAPK2	HGNC:2675	-	0	 0.126	 0.141
DAPK3	HGNC:2676	-	0	 0.115	 0.116
DAPL1	HGNC:21490	-	0	 0.093	 0.093
DAPP1	HGNC:16500	-	0	 0.124	 0.142
DARC	HGNC:4035	-	0	 0.118	 0.118
DARS	HGNC:2678	-	0	 0.115	 0.118
DARS2	HGNC:25538	-	0	 0.093	 0.095
DAW1	HGNC:26383	-	0	 0.088	 0.094
DAXX	HGNC:2681	-	0	 0.146	 0.168
DAZ1	HGNC:2682	-	0	 0.090	 0.094
DAZ2	HGNC:15964	-	0	 0.089	 0.089
DAZ3	HGNC:15965	-	0	 0.084	 0.088
DAZ4	HGNC:15966	-	0	 0.084	 0.086
DAZAP1	HGNC:2683	-	0	 0.103	 0.103
DAZAP2	HGNC:2684	-	0	 0.120	 0.111
DAZL	HGNC:2685	-	0	 0.109	 0.110
DBF4	HGNC:17364	-	0	 0.111	 0.105
DBF4B	HGNC:17883	-	0	 0.087	 0.091
DBH	HGNC:2689	-	0	 0.099	 0.104
DBI	HGNC:2690	-	0	 0.113	 0.118
DBN1	HGNC:2695	-	0	 0.113	 0.111
DBNDD1	HGNC:28455	-	0	 0.095	 0.096
DBNDD2	HGNC:15881	-	0	 0.103	 0.111
DBNL	HGNC:2696	-	0	 0.112	 0.112
DBP	HGNC:2697	-	0	 0.130	 0.153
DBR1	HGNC:15594	-	0	 0.100	 0.103
DBT	HGNC:2698	-	0	 0.111	 0.151
DBX1	HGNC:33185	-	0	 0.085	 0.087
DBX2	HGNC:33186	-	0	 0.085	 0.086
DCAF10	HGNC:23686	-	0	 0.097	 0.097
DCAF11	HGNC:20258	-	0	 0.104	 0.106
DCAF12	HGNC:19911	-	0	 0.094	 0.094
DCAF12L1	HGNC:29395	-	0	 0.090	 0.091
DCAF12L2	HGNC:32950	-	0	 0.085	 0.086
DCAF13	HGNC:24535	-	0	 0.093	 0.093
DCAF15	HGNC:25095	-	0	 0.094	 0.094
DCAF16	HGNC:25987	-	0	 0.091	 0.100
DCAF17	HGNC:25784	-	0	 0.095	 0.100
DCAF4	HGNC:20229	-	0	 0.095	 0.101
DCAF4L1	HGNC:27723	-	0	 0.085	 0.087
DCAF4L2	HGNC:26657	-	0	 0.084	 0.085
DCAF5	HGNC:20224	-	0	 0.096	 0.094
DCAF6	HGNC:30002	-	0	 0.103	 0.105
DCAF7	HGNC:30915	-	0	 0.112	 0.112
DCAF8	HGNC:24891	-	0	 0.106	 0.112
DCAF8L1	HGNC:31810	-	0	 0.082	 0.084
DCAF8L2	HGNC:31811	-	0	 0.083	 0.086
DCAKD	HGNC:26238	-	0	 0.097	 0.098
DCBLD1	HGNC:21479	-	0	 0.093	 0.097
DCBLD2	HGNC:24627	-	0	 0.118	 0.132
DCC	HGNC:2701	-	0	 0.115	 0.110
DCD	HGNC:14669	-	0	 0.087	 0.087
DCDC1	HGNC:20625	-	0	 0.083	 0.085
DCDC2	HGNC:18141	-	0	 0.098	 0.105
DCDC2B	HGNC:32576	-	0	 0.086	 0.089
DCDC2C	HGNC:32696	-	0	 0.085	 0.089
DCDC5	HGNC:24799	-	0	 0.090	 0.090
DCHS1	HGNC:13681	-	0	 0.101	 0.114
DCHS2	HGNC:23111	-	0	 0.093	 0.100
DCK	HGNC:2704	-	0	 0.116	 0.124
DCLK1	HGNC:2700	-	0	 0.126	 0.123
DCLK2	HGNC:19002	-	0	 0.097	 0.100
DCLK3	HGNC:19005	-	0	 0.090	 0.092
DCLRE1A	HGNC:17660	-	0	 0.097	 0.104
DCLRE1B	HGNC:17641	-	0	 0.095	 0.098
DCLRE1C	HGNC:17642	-	0	 0.102	 0.110
DCN	HGNC:2705	-	0	 0.130	 0.128
DCP1A	HGNC:18714	-	0	 0.128	 0.121
DCP1B	HGNC:24451	-	0	 0.113	 0.095
DCP2	HGNC:24452	-	0	 0.125	 0.115
DCPS	HGNC:29812	-	0	 0.104	 0.106
DCST1	HGNC:26539	-	0	 0.085	 0.088
DCST2	HGNC:26562	-	0	 0.086	 0.088
DCSTAMP	HGNC:18549	-	1	 0.224	 0.375
DCT	HGNC:2709	-	0	 0.112	 0.104
DCTD	HGNC:2710	-	0	 0.101	 0.098
DCTN1	HGNC:2711	-	0	 0.117	 0.131
DCTN2	HGNC:2712	-	0	 0.113	 0.120
DCTN3	HGNC:2713	-	0	 0.112	 0.116
DCTN4	HGNC:15518	-	0	 0.113	 0.121
DCTN5	HGNC:24594	-	0	 0.100	 0.108
DCTN6	HGNC:16964	-	0	 0.106	 0.117
DCTPP1	HGNC:28777	-	0	 0.104	 0.111
DCUN1D1	HGNC:18184	-	0	 0.109	 0.116
DCUN1D2	HGNC:20328	-	0	 0.093	 0.100
DCUN1D3	HGNC:28734	-	0	 0.107	 0.118
DCUN1D4	HGNC:28998	-	0	 0.105	 0.110
DCUN1D5	HGNC:28409	-	0	 0.092	 0.090
DCX	HGNC:2714	-	0	 0.121	 0.115
DCXR	HGNC:18985	-	0	 0.102	 0.108
DDA1	HGNC:28360	-	0	 0.104	 0.105
DDAH1	HGNC:2715	-	0	 0.111	 0.109
DDAH2	HGNC:2716	-	0	 0.116	 0.128
DDB1	HGNC:2717	-	0	 0.120	 0.111
DDB2	HGNC:2718	-	0	 0.128	 0.132
DDC	HGNC:2719	-	0	 0.105	 0.109
DDHD1	HGNC:19714	-	0	 0.105	 0.105
DDHD2	HGNC:29106	-	0	 0.103	 0.107
DDI1	HGNC:18961	-	0	 0.086	 0.089
DDI2	HGNC:24578	-	0	 0.091	 0.094
DDIT3	HGNC:2726	-	0	 0.161	 0.185
DDIT4	HGNC:24944	-	0	 0.149	 0.157
DDIT4L	HGNC:30555	-	0	 0.097	 0.101
DDN	HGNC:24458	-	0	 0.098	 0.099
DDO	HGNC:2727	-	0	 0.095	 0.097
DDOST	HGNC:2728	-	0	 0.112	 0.119
DDR1	HGNC:2730	-	0	 0.130	 0.129
DDR2	HGNC:2731	-	0	 0.121	 0.127
DDRGK1	HGNC:16110	-	0	 0.095	 0.099
DDT	HGNC:2732	-	0	 0.104	 0.113
DDTL	HGNC:33446	-	0	 0.083	 0.086
DDX1	HGNC:2734	-	1	 0.180	 0.151
DDX10	HGNC:2735	-	0	 0.101	 0.113
DDX11	HGNC:2736	-	0	 0.109	 0.112
DDX17	HGNC:2740	-	0	 0.134	 0.146
DDX18	HGNC:2741	-	0	 0.106	 0.118
DDX19A	HGNC:25628	-	0	 0.095	 0.097
DDX19B	HGNC:2742	-	0	 0.100	 0.104
DDX20	HGNC:2743	-	0	 0.098	 0.101
DDX21	HGNC:2744	-	0	 0.115	 0.131
DDX23	HGNC:17347	-	0	 0.101	 0.111
DDX24	HGNC:13266	-	0	 0.104	 0.108
DDX25	HGNC:18698	-	0	 0.100	 0.097
DDX26B	HGNC:27334	-	0	 0.092	 0.104
DDX27	HGNC:15837	-	0	 0.096	 0.101
DDX28	HGNC:17330	-	0	 0.093	 0.101
DDX31	HGNC:16715	-	0	 0.092	 0.093
DDX39A	HGNC:17821	-	0	 0.113	 0.117
DDX39B	HGNC:13917	-	0	 0.097	 0.101
DDX3X	HGNC:2745	-	0	 0.132	 0.147
DDX3Y	HGNC:2699	-	0	 0.126	 0.148
DDX4	HGNC:18700	-	0	 0.096	 0.109
DDX41	HGNC:18674	-	0	 0.100	 0.102
DDX42	HGNC:18676	-	0	 0.106	 0.114
DDX43	HGNC:18677	-	0	 0.090	 0.102
DDX46	HGNC:18681	-	0	 0.104	 0.116
DDX47	HGNC:18682	-	0	 0.098	 0.097
DDX49	HGNC:18684	-	0	 0.100	 0.098
DDX5	HGNC:2746	-	0	 0.122	 0.129
DDX50	HGNC:17906	-	0	 0.103	 0.103
DDX51	HGNC:20082	-	0	 0.095	 0.103
DDX52	HGNC:20038	-	0	 0.098	 0.112
DDX53	HGNC:20083	-	0	 0.090	 0.093
DDX54	HGNC:20084	-	0	 0.105	 0.111
DDX55	HGNC:20085	-	0	 0.092	 0.095
DDX56	HGNC:18193	-	0	 0.094	 0.098
DDX58	HGNC:19102	-	0	 0.154	 0.191
DDX59	HGNC:25360	-	0	 0.094	 0.101
DDX6	HGNC:2747	-	1	 0.455	 0.345
DDX60	HGNC:25942	-	0	 0.121	 0.132
DDX60L	HGNC:26429	-	0	 0.096	 0.099
DEAF1	HGNC:14677	-	0	 0.103	 0.112
DEC1	HGNC:23658	-	0	 0.091	 0.101
DECR1	HGNC:2753	-	0	 0.113	 0.125
DECR2	HGNC:2754	-	0	 0.096	 0.099
DEDD	HGNC:2755	-	0	 0.115	 0.129
DEDD2	HGNC:24450	-	0	 0.103	 0.112
DEF6	HGNC:2760	-	0	 0.109	 0.116
DEF8	HGNC:25969	-	0	 0.093	 0.097
DEFA1	HGNC:2761	-	0	 0.103	 0.115
DEFA1B	HGNC:33596	-	0	 0.090	 0.091
DEFA3	HGNC:2762	-	0	 0.093	 0.097
DEFA4	HGNC:2763	-	0	 0.099	 0.110
DEFA5	HGNC:2764	-	0	 0.099	 0.112
DEFA6	HGNC:2765	-	0	 0.093	 0.099
DEFB1	HGNC:2766	-	0	 0.130	 0.131
DEFB103A	HGNC:15967	-	0	 0.119	 0.107
DEFB103B	HGNC:31702	-	0	 0.108	 0.091
DEFB104A	HGNC:18115	-	0	 0.087	 0.093
DEFB104B	HGNC:26165	-	0	 0.086	 0.089
DEFB105A	HGNC:18087	-	0	 0.087	 0.090
DEFB105B	HGNC:29930	-	0	 0.086	 0.089
DEFB106A	HGNC:18088	-	0	 0.087	 0.090
DEFB106B	HGNC:28879	-	0	 0.086	 0.089
DEFB107A	HGNC:18086	-	0	 0.087	 0.090
DEFB107B	HGNC:31918	-	0	 0.086	 0.089
DEFB108B	HGNC:29966	-	0	 0.088	 0.091
DEFB110	HGNC:18091	-	0	 0.087	 0.091
DEFB112	HGNC:18093	-	0	 0.086	 0.089
DEFB113	HGNC:18094	-	0	 0.086	 0.089
DEFB114	HGNC:18095	-	0	 0.087	 0.090
DEFB115	HGNC:18096	-	0	 0.087	 0.093
DEFB116	HGNC:18097	-	0	 0.087	 0.093
DEFB118	HGNC:16196	-	0	 0.090	 0.101
DEFB119	HGNC:18099	-	0	 0.089	 0.094
DEFB121	HGNC:18101	-	0	 0.085	 0.091
DEFB123	HGNC:18103	-	0	 0.087	 0.094
DEFB124	HGNC:18104	-	0	 0.091	 0.100
DEFB125	HGNC:18105	-	0	 0.088	 0.091
DEFB126	HGNC:15900	-	0	 0.091	 0.097
DEFB127	HGNC:16206	-	0	 0.092	 0.101
DEFB128	HGNC:18106	-	0	 0.085	 0.089
DEFB129	HGNC:16218	-	0	 0.087	 0.093
DEFB130	HGNC:18107	-	0	 0.086	 0.089
DEFB131	HGNC:18108	-	0	 0.086	 0.089
DEFB132	HGNC:33806	-	0	 0.087	 0.090
DEFB133	HGNC:31331	-	0	 0.082	 0.084
DEFB134	HGNC:32399	-	0	 0.086	 0.090
DEFB135	HGNC:32400	-	0	 0.087	 0.091
DEFB136	HGNC:34433	-	0	 0.086	 0.089
DEFB4A	HGNC:2767	-	0	 0.119	 0.122
DEFB4B	HGNC:30193	-	0	 0.097	 0.090
DEGS1	HGNC:13709	-	0	 0.121	 0.123
DEGS2	HGNC:20113	-	0	 0.097	 0.098
DEK	HGNC:2768	-	0	 0.121	 0.134
DENND1A	HGNC:29324	-	1	 0.225	 0.182
DENND1B	HGNC:28404	-	2	 0.837	 4.877
DENND1C	HGNC:26225	-	0	 0.096	 0.101
DENND2A	HGNC:22212	-	0	 0.091	 0.096
DENND2C	HGNC:24748	-	0	 0.091	 0.088
DENND2D	HGNC:26192	-	0	 0.110	 0.104
DENND3	HGNC:29134	-	0	 0.113	 0.128
DENND4A	HGNC:24321	-	0	 0.103	 0.120
DENND4B	HGNC:29044	-	0	 0.097	 0.113
DENND4C	HGNC:26079	-	0	 0.095	 0.096
DENND5A	HGNC:19344	-	0	 0.131	 0.159
DENND5B	HGNC:28338	-	0	 0.091	 0.093
DENND6A	HGNC:26635	-	0	 0.098	 0.097
DENND6B	HGNC:32690	-	0	 0.088	 0.092
DENR	HGNC:2769	-	0	 0.104	 0.118
DEPDC1	HGNC:22949	-	0	 0.098	 0.098
DEPDC1B	HGNC:24902	-	0	 0.096	 0.099
DEPDC4	HGNC:22952	-	0	 0.085	 0.086
DEPDC5	HGNC:18423	-	0	 0.095	 0.105
DEPDC7	HGNC:29899	-	0	 0.099	 0.102
DEPTOR	HGNC:22953	-	0	 0.107	 0.124
DERA	HGNC:24269	-	0	 0.096	 0.102
DERL1	HGNC:28454	-	0	 0.119	 0.113
DERL2	HGNC:17943	-	0	 0.109	 0.111
DERL3	HGNC:14236	-	0	 0.091	 0.108
DES	HGNC:2770	-	0	 0.116	 0.109
DESI1	HGNC:24577	-	0	 0.098	 0.104
DESI2	HGNC:24264	-	0	 0.100	 0.096
DET1	HGNC:25477	-	0	 0.102	 0.099
DEXI	HGNC:13267	-	0	 0.102	 0.107
DFFA	HGNC:2772	-	0	 0.144	 0.123
DFFB	HGNC:2773	-	0	 0.135	 0.121
DFNA5	HGNC:2810	-	0	 0.104	 0.113
DFNB31	HGNC:16361	-	0	 0.100	 0.103
DFNB59	HGNC:29502	-	0	 0.085	 0.099
DGAT1	HGNC:2843	-	0	 0.113	 0.107
DGAT2	HGNC:16940	-	0	 0.117	 0.122
DGAT2L6	HGNC:23250	-	0	 0.082	 0.084
DGCR14	HGNC:16817	-	0	 0.097	 0.103
DGCR2	HGNC:2845	-	0	 0.107	 0.110
DGCR6	HGNC:2846	-	0	 0.097	 0.102
DGCR6L	HGNC:18551	-	0	 0.088	 0.092
DGCR8	HGNC:2847	-	0	 0.099	 0.104
DGKA	HGNC:2849	-	0	 0.154	 0.168
DGKB	HGNC:2850	-	0	 0.107	 0.105
DGKD	HGNC:2851	-	0	 0.154	 0.138
DGKE	HGNC:2852	-	0	 0.118	 0.113
DGKG	HGNC:2853	-	0	 0.118	 0.113
DGKH	HGNC:2854	-	2	 0.563	 0.222
DGKI	HGNC:2855	-	0	 0.118	 0.107
DGKK	HGNC:32395	-	0	 0.096	 0.097
DGKQ	HGNC:2856	-	1	 0.223	 0.128
DGKZ	HGNC:2857	-	0	 0.128	 0.124
DGUOK	HGNC:2858	-	0	 0.105	 0.109
DHCR24	HGNC:2859	-	0	 0.138	 0.138
DHCR7	HGNC:2860	-	0	 0.119	 0.119
DHDDS	HGNC:20603	-	0	 0.093	 0.097
DHDH	HGNC:17887	-	0	 0.086	 0.090
DHFR	HGNC:2861	-	0	 0.120	 0.116
DHFRL1	HGNC:27309	-	0	 0.085	 0.087
DHH	HGNC:2865	-	0	 0.102	 0.100
DHODH	HGNC:2867	-	0	 0.105	 0.104
DHPS	HGNC:2869	-	0	 0.104	 0.107
DHRS1	HGNC:16445	-	0	 0.108	 0.119
DHRS11	HGNC:28639	-	0	 0.097	 0.105
DHRS12	HGNC:25832	-	0	 0.089	 0.097
DHRS13	HGNC:28326	-	0	 0.090	 0.090
DHRS2	HGNC:18349	-	0	 0.103	 0.112
DHRS3	HGNC:17693	-	0	 0.141	 0.144
DHRS4	HGNC:16985	-	0	 0.095	 0.094
DHRS4L1	HGNC:19732	-	0	 0.082	 0.084
DHRS4L2	HGNC:19731	-	0	 0.085	 0.086
DHRS7	HGNC:21524	-	0	 0.109	 0.108
DHRS7B	HGNC:24547	-	0	 0.095	 0.099
DHRS7C	HGNC:32423	-	0	 0.084	 0.085
DHRS9	HGNC:16888	-	0	 0.110	 0.117
DHRSX	HGNC:18399	-	0	 0.087	 0.090
DHTKD1	HGNC:23537	-	0	 0.093	 0.094
DHX15	HGNC:2738	-	0	 0.117	 0.120
DHX16	HGNC:2739	-	0	 0.101	 0.108
DHX29	HGNC:15815	-	0	 0.095	 0.103
DHX30	HGNC:16716	-	0	 0.108	 0.110
DHX32	HGNC:16717	-	0	 0.101	 0.107
DHX33	HGNC:16718	-	0	 0.092	 0.098
DHX34	HGNC:16719	-	0	 0.092	 0.101
DHX35	HGNC:15861	-	0	 0.090	 0.092
DHX36	HGNC:14410	-	0	 0.097	 0.099
DHX37	HGNC:17210	-	0	 0.088	 0.092
DHX38	HGNC:17211	-	0	 0.099	 0.109
DHX40	HGNC:18018	-	0	 0.109	 0.107
DHX57	HGNC:20086	-	0	 0.095	 0.093
DHX58	HGNC:29517	-	0	 0.132	 0.175
DHX8	HGNC:2749	-	0	 0.101	 0.113
DHX9	HGNC:2750	-	0	 0.113	 0.117
DIABLO	HGNC:21528	-	0	 0.137	 0.197
DIAPH1	HGNC:2876	-	0	 0.115	 0.120
DIAPH2	HGNC:2877	-	0	 0.105	 0.117
DIAPH3	HGNC:15480	-	0	 0.098	 0.106
DICER1	HGNC:17098	-	0	 0.113	 0.112
DIDO1	HGNC:2680	-	0	 0.109	 0.125
DIEXF	HGNC:28440	-	0	 0.097	 0.104
DIMT1	HGNC:30217	-	0	 0.094	 0.098
DIO1	HGNC:2883	-	0	 0.096	 0.099
DIO2	HGNC:2884	-	0	 0.114	 0.117
DIO3	HGNC:2885	-	0	 0.097	 0.101
DIP2A	HGNC:17217	-	0	 0.097	 0.105
DIP2B	HGNC:29284	-	0	 0.095	 0.105
DIP2C	HGNC:29150	-	0	 0.107	 0.105
DIRAS1	HGNC:19127	-	0	 0.096	 0.103
DIRAS2	HGNC:19323	-	0	 0.103	 0.108
DIRAS3	HGNC:687	-	0	 0.103	 0.109
DIRC1	HGNC:15760	-	0	 0.085	 0.090
DIRC2	HGNC:16628	-	0	 0.096	 0.099
DIS3	HGNC:20604	-	0	 0.107	 0.112
DIS3L	HGNC:28698	-	0	 0.092	 0.097
DIS3L2	HGNC:28648	-	0	 0.093	 0.100
DISC1	HGNC:2888	-	0	 0.101	 0.106
DISP1	HGNC:19711	-	0	 0.088	 0.093
DISP2	HGNC:19712	-	0	 0.089	 0.101
DIXDC1	HGNC:23695	-	0	 0.106	 0.117
DKC1	HGNC:2890	-	0	 0.108	 0.108
DKK1	HGNC:2891	-	0	 0.119	 0.120
DKK2	HGNC:2892	-	0	 0.107	 0.114
DKK3	HGNC:2893	-	0	 0.110	 0.110
DKK4	HGNC:2894	-	0	 0.102	 0.102
DKKL1	HGNC:16528	-	1	 0.289	 0.570
DLAT	HGNC:2896	-	0	 0.108	 0.230
DLC1	HGNC:2897	-	0	 0.132	 0.141
DLD	HGNC:2898	+ HC-P	0	 0.312	 0.100
DLEC1	HGNC:2899	-	0	 0.105	 0.116
DLEU7	HGNC:17567	-	0	 0.089	 0.088
DLG1	HGNC:2900	-	0	 0.129	 0.124
DLG2	HGNC:2901	-	0	 0.120	 0.104
DLG3	HGNC:2902	-	0	 0.125	 0.116
DLG4	HGNC:2903	-	0	 0.120	 0.106
DLG5	HGNC:2904	-	0	 0.115	 0.114
DLGAP1	HGNC:2905	-	0	 0.100	 0.105
DLGAP2	HGNC:2906	-	0	 0.100	 0.107
DLGAP3	HGNC:30368	-	0	 0.092	 0.096
DLGAP4	HGNC:24476	-	0	 0.109	 0.112
DLGAP5	HGNC:16864	-	0	 0.116	 0.129
DLK1	HGNC:2907	-	0	 0.118	 0.135
DLK2	HGNC:21113	-	0	 0.096	 0.104
DLL1	HGNC:2908	-	0	 0.122	 0.169
DLL3	HGNC:2909	-	0	 0.101	 0.128
DLL4	HGNC:2910	-	0	 0.132	 0.181
DLST	HGNC:2911	-	0	 0.109	 0.176
DLX1	HGNC:2914	-	0	 0.108	 0.110
DLX2	HGNC:2915	-	0	 0.110	 0.115
DLX3	HGNC:2916	-	0	 0.103	 0.111
DLX4	HGNC:2917	-	0	 0.104	 0.109
DLX5	HGNC:2918	-	0	 0.107	 0.128
DLX6	HGNC:2919	-	0	 0.096	 0.098
DMAP1	HGNC:18291	-	0	 0.092	 0.093
DMBT1	HGNC:2926	-	0	 0.109	 0.112
DMBX1	HGNC:19026	-	0	 0.098	 0.105
DMC1	HGNC:2927	-	0	 0.104	 0.099
DMD	HGNC:2928	-	0	 0.164	 0.159
DMGDH	HGNC:24475	-	0	 0.095	 0.116
DMKN	HGNC:25063	-	0	 0.092	 0.097
DMP1	HGNC:2932	-	0	 0.118	 0.106
DMPK	HGNC:2933	-	0	 0.109	 0.106
DMRT1	HGNC:2934	-	0	 0.102	 0.102
DMRT2	HGNC:2935	-	0	 0.101	 0.106
DMRT3	HGNC:13909	-	0	 0.092	 0.094
DMRTA1	HGNC:13826	-	0	 0.094	 0.100
DMRTA2	HGNC:13908	-	0	 0.086	 0.089
DMRTB1	HGNC:13913	-	0	 0.093	 0.094
DMRTC1	HGNC:13910	-	0	 0.084	 0.085
DMRTC1B	HGNC:31686	-	0	 0.084	 0.085
DMRTC2	HGNC:13911	-	0	 0.091	 0.103
DMTF1	HGNC:14603	-	0	 0.108	 0.105
DMTN	HGNC:3382	-	0	 0.115	 0.183
DMWD	HGNC:2936	-	0	 0.099	 0.105
DMXL1	HGNC:2937	-	0	 0.110	 0.110
DMXL2	HGNC:2938	-	0	 0.107	 0.119
DNA2	HGNC:2939	-	0	 0.100	 0.096
DNAAF1	HGNC:30539	-	0	 0.100	 0.111
DNAAF2	HGNC:20188	-	0	 0.094	 0.097
DNAAF3	HGNC:30492	-	0	 0.089	 0.090
DNAH1	HGNC:2940	-	0	 0.087	 0.088
DNAH10	HGNC:2941	-	0	 0.086	 0.093
DNAH10OS	HGNC:37121	-	0	 0.082	 0.084
DNAH11	HGNC:2942	-	1	 0.681	 0.239
DNAH12	HGNC:2943	-	0	 0.088	 0.091
DNAH14	HGNC:2945	-	0	 0.087	 0.093
DNAH17	HGNC:2946	-	0	 0.093	 0.102
DNAH2	HGNC:2948	-	0	 0.091	 0.095
DNAH3	HGNC:2949	-	0	 0.093	 0.090
DNAH5	HGNC:2950	-	0	 0.090	 0.091
DNAH6	HGNC:2951	-	0	 0.092	 0.105
DNAH7	HGNC:18661	-	0	 0.099	 0.103
DNAH8	HGNC:2952	-	0	 0.094	 0.095
DNAH9	HGNC:2953	-	0	 0.094	 0.094
DNAI1	HGNC:2954	-	0	 0.099	 0.097
DNAI2	HGNC:18744	-	0	 0.093	 0.095
DNAJA1	HGNC:5229	-	0	 0.126	 0.138
DNAJA2	HGNC:14884	-	0	 0.112	 0.118
DNAJA3	HGNC:11808	-	0	 0.118	 0.132
DNAJA4	HGNC:14885	-	0	 0.106	 0.109
DNAJB1	HGNC:5270	-	0	 0.124	 0.132
DNAJB11	HGNC:14889	-	0	 0.103	 0.103
DNAJB12	HGNC:14891	-	0	 0.101	 0.113
DNAJB13	HGNC:30718	-	0	 0.094	 0.097
DNAJB14	HGNC:25881	-	0	 0.102	 0.105
DNAJB2	HGNC:5228	-	0	 0.114	 0.114
DNAJB4	HGNC:14886	-	0	 0.123	 0.138
DNAJB5	HGNC:14887	-	0	 0.111	 0.119
DNAJB6	HGNC:14888	-	0	 0.121	 0.129
DNAJB7	HGNC:24986	-	0	 0.089	 0.094
DNAJB8	HGNC:23699	-	0	 0.090	 0.091
DNAJB9	HGNC:6968	-	0	 0.127	 0.134
DNAJC1	HGNC:20090	-	1	 0.225	 0.250
DNAJC10	HGNC:24637	-	0	 0.101	 0.102
DNAJC11	HGNC:25570	-	0	 0.098	 0.097
DNAJC12	HGNC:28908	-	0	 0.109	 0.104
DNAJC13	HGNC:30343	-	0	 0.103	 0.105
DNAJC14	HGNC:24581	-	0	 0.095	 0.096
DNAJC15	HGNC:20325	-	0	 0.099	 0.106
DNAJC16	HGNC:29157	-	0	 0.100	 0.103
DNAJC17	HGNC:25556	-	0	 0.093	 0.099
DNAJC18	HGNC:28429	-	0	 0.090	 0.095
DNAJC19	HGNC:30528	-	0	 0.093	 0.096
DNAJC2	HGNC:13192	-	0	 0.098	 0.105
DNAJC21	HGNC:27030	-	0	 0.093	 0.095
DNAJC22	HGNC:25802	-	0	 0.102	 0.116
DNAJC24	HGNC:26979	-	0	 0.095	 0.099
DNAJC25	HGNC:34187	-	0	 0.085	 0.090
DNAJC27	HGNC:30290	-	0	 0.093	 0.089
DNAJC28	HGNC:1297	-	0	 0.093	 0.102
DNAJC3	HGNC:9439	-	0	 0.119	 0.139
DNAJC30	HGNC:16410	-	0	 0.089	 0.092
DNAJC4	HGNC:5271	-	0	 0.102	 0.102
